Initial Velocity (m/s),Launch Angle (degrees),Gravity (m/s²),Time of Flight (s),Maximum Height (m),Range (m),Final Velocity (m/s)
19.176105970159554,64.74551675300248,9.81,3.535838451207336,15.330765794410752,28.92770014735628,19.176105970159554
27.530465959677038,50.27146947042029,9.81,4.316650125782648,22.849290513199232,75.95629815379218,27.530465959677038
8.243607081268259,20.151091259897832,9.81,0.5789801354604985,0.41106106913744755,4.480724220952321,8.243607081268259
9.033911424443165,58.81670259788642,9.81,1.5756674556460506,3.0444451251215483,7.370274805321704,9.033911424443165
23.949984149963637,72.67440646890654,9.81,4.661227796671318,26.64278840698072,33.24544785768999,23.949984149963637
16.754852871653974,27.50707768412654,9.81,1.577648496062104,3.0521053204520068,23.44508754402848,16.754852871653974
23.271678613974583,77.10801269788057,9.81,4.6248839106115325,26.228937142609233,24.01347274539749,23.271678613974583
25.44738341449721,63.99116779211985,9.81,4.66263747564563,26.658905816173053,52.03001841973136,25.44738341449721
48.93230285326032,31.022510234537865,9.81,5.141381376863502,32.41445026946754,215.5949098678716,48.93230285326032
47.49169190462768,53.17747868781072,9.81,7.750642669024456,73.66385626128427,220.61111304770338,47.49169190462768
11.287856819289473,31.549355245648616,9.81,1.204113646439169,1.7779272121796914,11.582846010688021,11.287856819289473
44.71636881795109,16.962751326572587,9.81,2.659734520052891,8.674722688168654,113.7594162356998,44.71636881795109
8.609299804853535,67.69040687344798,9.81,1.6238248240422735,3.233384656314472,5.3069606725674285,8.609299804853535
27.843596137298935,56.60649241563226,9.81,4.739429846454522,27.544266949180148,72.63047946353566,27.843596137298935
12.375945504939441,52.98004558965053,9.81,2.014531095760923,4.976533950759674,15.011221520668805,12.375945504939441
21.465146541062033,19.95210164992634,9.81,1.4933022635331494,2.7344782111475454,30.130016529885204,21.465146541062033
38.45031015418991,36.41639792188579,9.81,4.653618078093307,26.555867692048082,143.99171386335863,38.45031015418991
24.102746571058244,71.36452560034377,9.81,4.656280847234552,26.58626656635646,35.862384364940226,24.102746571058244
41.312807940710016,21.431312254383442,9.81,3.0774930074230262,11.613768637167011,118.34895231163871,41.312807940710016
37.346706996689385,13.353202089798298,9.81,1.7584800518364414,3.7918741286815827,63.89794733100739,37.346706996689385
47.42777507949573,23.380603382312273,9.81,3.8371262639897763,18.05473843056242,167.04328319008619,47.42777507949573
29.037020926364477,27.51260050224048,9.81,2.7346520123137914,9.170291896889106,70.42604800937862,29.037020926364477
41.096657929450785,64.85497666361184,9.81,7.584534268875293,70.54022754288069,132.4443047354881,41.096657929450785
19.530819785167335,55.3699029832532,9.81,3.2763914633275792,13.163476176959357,36.364332013718226,19.530819785167335
20.55856302904391,11.213992276454452,9.81,0.8151078591103356,0.8147215079571868,16.437507968911152,20.55856302904391
23.022970861167746,11.210275691883766,9.81,0.9125182764887275,1.0210856280404559,20.608038628235544,23.022970861167746
23.491208043414005,49.68275001600388,9.81,3.6516667043043523,16.351638743322294,55.50265553486653,23.491208043414005
9.646394929968853,54.33047096648021,9.81,1.5976903063557748,3.130143303797211,8.986851543725827,9.646394929968853
28.35945226993386,18.77953166408878,9.81,1.8613022213376917,4.248276857415812,49.975439215963945,28.35945226993386
9.356144867106151,52.732350645849145,9.81,1.517994944524856,2.8256584840282044,8.600218720906799,9.356144867106151
45.039296111889385,26.824633729367804,9.81,4.143626785124948,21.054274648314028,166.54355820230717,45.039296111889385
7.78301524504819,33.5704939722383,9.81,0.8774140430724419,0.9440351879051185,5.689903625449958,7.78301524504819
25.236249363918894,38.61821062690389,9.81,3.211141454672099,12.644390353146607,63.31613250000087,25.236249363918894
17.811232987569372,18.133635736399576,9.81,1.1301667816592216,1.5662608652912615,19.129887549717072,17.811232987569372
11.969123704451558,77.41655238114686,9.81,2.3815743644685288,6.9551630260966215,6.210214282794703,11.969123704451558
40.272651087899554,78.16351175392927,9.81,8.035949450902695,79.18691298686441,66.38258142104324,40.272651087899554
37.17195795137865,41.15011823625852,9.81,4.98683344122182,30.495007653561228,139.58167360191754,37.17195795137865
11.56765505816809,28.02265346561923,9.81,1.107996516766397,1.5054135147803824,11.314290054038715,11.56765505816809
33.474453849783956,77.10161125677179,9.81,6.652356525032528,54.266280295945165,49.70812493799106,33.474453849783956
40.66498252987007,67.26401775830335,9.81,7.646306348875957,71.69393345753053,120.17255524105023,40.66498252987007
39.79994991664491,60.69600238907624,9.81,7.075831664726383,61.395141582926506,137.83591778544906,39.79994991664491
9.15258189485127,42.32682510943475,9.81,1.2564670489945717,1.9358924571876928,8.502072117341138,9.15258189485127
35.848072357059934,38.74050910088205,9.81,4.573602150603106,25.650497169991667,127.88281820246014,35.848072357059934
37.221076439760964,64.55444905937964,9.81,6.852274949131259,57.57694026362559,109.58263062432756,37.221076439760964
43.79748201689122,46.372957443523866,9.81,6.463332314275714,51.22618247158776,195.31263410080027,43.79748201689122
27.8619952489244,56.240749717456566,9.81,4.72250825406429,27.347930762151186,73.11876133067942,27.8619952489244
25.74923001365108,49.633508712588835,9.81,3.9997516413788734,19.617563677564306,66.70432795418475,25.74923001365108
48.430234621376144,59.852978500595405,9.81,8.538132368204051,89.39326244321403,207.6700953430065,48.430234621376144
40.84305150824391,16.587350285488064,9.81,2.3771137499774424,6.929133818131892,93.04829879720354,40.84305150824391
30.142894586292005,36.43347648450508,9.81,3.6496504520926565,16.33358675304174,88.50903665763512,30.142894586292005
19.877768209007577,21.696243195690556,9.81,1.4981711171041834,2.7523385986235227,27.670566978100634,19.877768209007577
43.03570982015798,26.94307300164749,9.81,3.975473084307286,19.380128631768386,152.51700272528956,43.03570982015798
25.49463752589821,24.057699357672654,9.81,2.1188690285227145,5.505379308490211,49.327389330363815,25.49463752589821
9.170833647117227,45.232560951270564,9.81,1.3274264035427652,2.1607271256785667,8.573029413531406,9.170833647117227
25.47069227210479,11.32950919569431,9.81,1.0201319501275738,1.27612060119167,25.477143003280116,25.47069227210479
44.23857782675658,77.47773214059109,9.81,8.804530548256487,95.05860346231654,84.45099363988751,44.23857782675658
25.172696610250046,46.32746784866998,9.81,3.7120016375876577,16.896444988077295,64.5244127670763,25.172696610250046
5.645711648315755,13.68000599430723,9.81,0.2722131939271195,0.09086515313998937,1.4932397536041768,5.645711648315755
32.51683957624113,57.743768825323144,9.81,5.606219916725489,38.54067177668805,97.29285369856012,32.51683957624113
49.812350153512945,28.822163506851357,9.81,4.895854478041767,29.39246579978569,213.66296756483078,49.812350153512945
41.77618628182303,17.473731481190086,9.81,2.5574053880008663,8.02007024315365,101.90854429530091,41.77618628182303
32.775707597816655,68.12125801824963,9.81,6.200820262870079,47.1495233321302,75.73467745362339,32.775707597816655
46.147949905904824,23.853532204002693,9.81,3.80473597817075,17.751214452723477,160.58304804572165,46.147949905904824
41.61117567429778,17.332798820174194,9.81,2.5273921916142554,7.83293096964786,100.39213576684354,41.61117567429778
27.43877087330182,13.983451682268239,9.81,1.3517532420774958,2.240649159681435,35.99129278378696,27.43877087330182
31.60491284333218,60.99904204739169,9.81,5.635478782907238,38.94400913932286,86.35147183133688,31.60491284333218
37.908176414135895,55.86898731259376,9.81,6.3972984852362815,50.18480597366438,136.06919221997097,37.908176414135895
43.08917737904891,10.573939841025185,9.81,1.6120382277206926,3.186615712409809,68.28187118560855,43.08917737904891
7.617938106952013,25.503637831381255,9.81,0.6687142599225014,0.5483529561958108,4.597832221037487,7.617938106952013
39.866173572251796,59.32774217817247,9.81,6.990595483051269,59.92490641088917,142.16629018954183,39.866173572251796
25.13765479901909,20.649859829276664,9.81,1.807328660779833,4.00546823400347,42.51313412980423,25.13765479901909
34.735935213569334,50.37255481883152,9.81,5.454411627012906,36.481680848940755,120.83886950489845,34.735935213569334
39.408485493148255,24.920952672647513,9.81,3.3854137448750112,14.054083407166077,120.99184609495408,39.408485493148255
29.277586626235173,41.446399936755114,9.81,3.950946818384011,19.141738909033077,86.70651078099517,29.277586626235173
12.133168276117956,70.71961432612468,9.81,2.334896619622365,6.685198902577239,9.354217723211764,12.133168276117956
23.428707418321974,31.18174991106902,9.81,2.4730518599146216,7.499727221615567,49.56971250372459,23.428707418321974
8.45928471885709,58.01806729476618,9.81,1.462852905745134,2.624099737492361,6.554276669428789,8.45928471885709
36.01853110198687,40.679686294796085,9.81,4.786532875125888,28.094487402915426,130.74515438453608,36.01853110198687
47.91677818833875,16.730867801104182,9.81,2.8122557380026176,9.698144339432504,129.04975642168034,47.91677818833875
40.78637655008841,35.24444955562607,9.81,4.798457550561186,28.2346452026393,159.83724571570485,40.78637655008841
22.540389025420343,68.88960464436752,9.81,4.286985328791693,22.53632073537374,34.802961626554776,22.540389025420343
31.293117320247244,78.11323695877597,9.81,6.24303494939608,47.79368894646584,40.24071390739453,31.293117320247244
18.689030413109112,69.15571694312037,9.81,3.5608258809766715,15.548213520619072,23.679869207011972,18.689030413109112
29.347051979973426,21.355987354148546,9.81,2.1788105279760224,5.821272782249486,59.55116421050234,29.347051979973426
18.53271076030881,34.18565089143593,9.81,2.1229540458922034,5.526627671539555,32.54627262976314,18.53271076030881
38.22461405593745,68.1831711024725,9.81,7.234830049365211,64.18531661522132,102.77666434749078,38.22461405593745
16.670367859416146,48.77271540770358,9.81,2.5561269861375964,8.012054063806143,28.083061486147617,16.670367859416146
48.38091756952525,64.33300579800857,9.81,8.890318464597048,96.92005614539758,186.30291469857133,48.38091756952525
34.787692947808914,64.44482866317531,9.81,6.398455452551682,50.20295970862609,96.01980083968058,34.787692947808914
8.095003145772969,14.976153044108372,9.81,0.42648040805932397,0.22303714153467127,3.3350955302903595,8.095003145772969
5.484999357756192,33.96845959207162,9.81,0.6248051074966728,0.4787052191615054,2.8422123754743844,5.484999357756192
49.86708548922952,43.5315053817077,9.81,7.002267368798242,60.1251813579476,253.15594986348475,49.86708548922952
14.92275101971071,76.16573051062716,9.81,2.9541005987326576,10.701128563539282,10.540947736517992,14.92275101971071
19.06532368057299,72.87601607112029,9.81,3.714608552470323,16.920185851027547,20.852331760599128,19.06532368057299
14.378630639094876,39.612238805185385,9.81,1.8690418839821232,4.283680662952419,20.70331582133984,14.378630639094876
46.7645797612032,16.696614924084052,9.81,2.7391738172943634,9.200643513156633,122.69570411635458,46.7645797612032
34.340578685087635,38.31796008162672,9.81,4.3408801787806865,23.106523940908687,116.95634236665595,34.340578685087635
27.697384560024986,47.51323328488965,9.81,4.164113191623505,21.262977172340612,77.89958472052058,27.697384560024986
30.094286652165668,73.30780339793219,9.81,5.87689342637998,42.35207086809086,50.799772502072216,30.094286652165668
19.30427812846343,30.641548699885192,9.81,2.005856018686898,4.933765823395133,33.315008249628804,19.30427812846343
32.63787510637286,31.620490196829113,9.81,3.4886293214460524,14.924117982683166,96.9575195599367,32.63787510637286
23.882016355471936,53.902826418348866,9.81,3.9341736463381705,18.979556945288103,55.35478757652624,23.882016355471936
13.965266589088063,45.363408854996536,9.81,2.0259672203508585,5.0331960719442455,19.8789989054792,13.965266589088063
34.547229486944666,23.710827134116457,9.81,2.832244568637995,9.836498399930518,89.5866744779536,34.547229486944666
21.82282561666454,20.130907418980556,9.81,1.531229262697823,2.875143071122773,31.374338723266508,21.82282561666454
40.32798706027227,44.26480468637426,9.81,5.738623410152678,40.382618086656066,165.7299710202619,40.32798706027227
23.692773087928718,64.55736694801963,9.81,4.3618655016003,23.33047388952984,44.39762011247572,23.692773087928718
27.872211877078836,64.51818760897513,9.81,5.1296342498691505,32.266497167774325,61.51103554045933,27.872211877078836
40.435991563140334,78.30625811244136,9.81,8.072730011106641,79.913449256762,66.16070843655544,40.435991563140334
25.1545141813879,36.790273871059625,9.81,3.071300350846918,11.567076267569087,61.870013233583954,25.1545141813879
48.479951080587405,37.43925287671827,9.81,6.008548247832792,44.27087707206294,231.28704767434706,48.479951080587405
40.686290023780025,10.127364634637047,9.81,1.4585425941556172,2.608658644357299,58.41808710802282,40.686290023780025
42.18936823917404,68.09421556368424,9.81,7.9802724777429646,78.09342323932552,125.61005372084311,42.18936823917404
47.92642100166774,55.263991084763546,9.81,8.02961603692723,79.0621422002123,219.27506823173357,47.92642100166774
22.498278297944335,63.89454831123236,9.81,4.118885309956685,20.803596361052517,40.77612534077743,22.498278297944335
31.103611888197687,42.94362399613622,9.81,4.320126292612206,22.886106064526274,98.36323941651662,31.103611888197687
36.21162833580216,74.41354420486054,9.81,7.111108236981079,62.00883876407125,69.18951553402441,36.21162833580216
35.305631759328385,12.037965848290007,9.81,1.5011896619681624,2.763440704471605,51.83494926053163,35.305631759328385
47.88215575524588,18.069682791652184,9.81,3.027884346987485,11.242362537469905,137.83113423665247,47.88215575524588
17.975688524525054,36.321213448005224,9.81,2.1706845158245343,5.777932141453532,31.438403055629053,17.975688524525054
18.11126878816964,15.957413567950047,9.81,1.0151275671105926,1.2636309774190266,17.676796662268316,18.11126878816964
46.3101980917616,16.152151737555034,9.81,2.6265016095324802,8.459298751855062,116.83247804768924,46.3101980917616
40.968753877695185,49.68108755453816,9.81,6.368363456365877,49.73186012905149,168.815657735936,40.968753877695185
14.151048083131899,25.128541369894226,9.81,1.225127264562609,1.8405237686269287,15.696031281644252,14.151048083131899
30.652109514174544,53.85746473899906,9.81,5.046519900561861,31.229354009672896,91.23347230273774,30.652109514174544
38.55936803433477,75.05798755016808,9.81,7.595427267227776,70.74299447460501,75.51524581309036,38.55936803433477
20.88663757013791,67.67175467921905,9.81,3.93896240996696,19.0257897433215,31.25601649263546,20.88663757013791
24.547201304962552,27.390127128766583,9.81,2.3023162655480673,6.499934553827076,50.179740984213545,24.547201304962552
30.892847524740183,16.27640482779261,9.81,1.7652155718408262,3.820977850978772,52.346914725289984,30.892847524740183
26.019885089669476,76.51347277511442,9.81,5.158487505073796,32.630504333178045,31.30310528797236,26.019885089669476
38.886907553106475,79.61471519613274,9.81,7.7981354718738904,74.56938677222698,54.66499116003631,38.886907553106475
5.267243915738138,36.21464296256255,9.81,0.6344445031848702,0.49358993862086054,2.6961744542819406,5.267243915738138
24.55846359759727,42.24740827997927,9.81,3.3662535076786306,13.89545135884684,61.19635738425359,24.55846359759727
20.19116188979922,20.173356293104657,9.81,1.4196043400514073,2.4712327864115364,26.905057806638755,20.19116188979922
32.41238237734221,59.71265549443769,9.81,5.706079120309947,39.92588935952455,93.27590934915797,32.41238237734221
39.918129884661184,39.52835247969886,9.81,5.179672171102426,32.899065909863936,159.47817973825659,39.918129884661184
8.42653229906886,66.21106016780865,9.81,1.5719864357798232,3.0302370856806418,5.343180499943712,8.42653229906886
12.112688012053658,50.41076979971993,9.81,1.9030453910503522,4.440964633688033,14.68991847517147,12.112688012053658
34.9286730863915,12.994866641664359,9.81,1.6012625102339573,3.144156044717274,54.49762012501912,34.9286730863915
38.228109845693766,33.44681783525182,9.81,4.295598256198383,22.626966569325198,137.01862937045945,38.228109845693766
31.469079968547593,66.60173194691075,9.81,5.888128742515271,42.51416118344276,73.58397850039096,31.469079968547593
49.22615070355669,58.16797169687488,9.81,8.52649109173929,89.14966297637098,221.376597980112,49.22615070355669
27.47576700979586,54.27723631652408,9.81,4.547654636020317,25.360275746794073,72.95395739773579,27.47576700979586
11.133155079393962,57.07532496212547,9.81,1.9052014234830266,4.451033009031197,11.528889126477294,11.133155079393962
35.8830977166986,52.35258129365187,9.81,5.792390885394483,41.142885147482836,126.95426327064355,35.8830977166986
32.093398498765914,54.878702861130215,9.81,5.351752028314529,35.12133253361234,98.81277656544496,32.093398498765914
31.568966376361853,53.42947732486097,9.81,5.168970051962811,32.76325577690593,97.22399296264616,31.568966376361853
29.56341358608792,47.33995576532608,9.81,4.432326199335649,24.09031342763522,88.79526700626579,29.56341358608792
47.25930692972925,63.042298779918916,9.81,8.588007899771043,90.44069496560722,183.99106067397403,47.25930692972925
10.81203785719511,35.864479446486236,9.81,1.2914269621751777,2.045119637823726,11.315650426555745,10.81203785719511
8.293878433624027,43.26668370483511,9.81,1.1589364411023153,1.6470176683738964,6.999240488093653,8.293878433624027
11.93527262197939,38.101468984378286,9.81,1.5014744526139003,2.7644893084337743,14.101991006002992,11.93527262197939
16.024559445722772,24.64473437853492,9.81,1.3623017445237562,2.2757557353911917,19.8417824069969,16.024559445722772
31.68258437464111,32.532227374991905,9.81,3.473612078261622,14.79590904213796,92.78449076023256,31.68258437464111
32.55913620935304,13.851055432693045,9.81,1.5891163586783157,3.0966378452400845,50.235718699111025,32.55913620935304
15.467084485568792,32.786934374582756,9.81,1.7075803642376894,3.5755373962798105,22.203710140615097,15.467084485568792
27.015147468992186,37.34081650531904,9.81,3.3407076088899976,13.685351386077143,71.75227132545307,27.015147468992186
26.692783374548068,16.53688683541767,9.81,1.5489572994925853,2.942103262567484,39.635774913928586,26.692783374548068
25.38998448283512,25.431859079846767,9.81,2.2229170194372627,6.059342792341341,50.970619915773405,25.38998448283512
41.159538271069614,27.467922320998866,9.81,3.870523301848337,18.37039071022261,141.34992784121204,41.159538271069614
26.226188144403434,25.922914574608214,9.81,2.3374271594174885,6.6996974709955515,55.13380170461942,26.226188144403434
39.126447318027466,34.51551910667645,9.81,4.519917813788868,25.051866949476533,145.71820025452115,39.126447318027466
12.491650931215913,20.141327354898166,9.81,0.8769291051939874,0.9429919588514213,10.284394870972037,12.491650931215913
28.93853048329256,61.20509497911146,9.81,5.170288926863582,32.77997715386307,72.06859684917882,28.93853048329256
42.0847149228438,33.98583987224272,9.81,4.796095925279334,28.206859922644867,167.36276448183824,42.0847149228438
12.997246276231595,18.565566381518856,9.81,0.8436674509629115,0.8728138090322323,10.394715831887998,12.997246276231595
25.921497591394804,51.551984692874804,9.81,4.13883951546723,21.005653345789938,66.71022548712611,25.921497591394804
32.40856922160725,22.575372258219588,9.81,2.5365137167432508,7.889572125446692,75.90586500805783,32.40856922160725
13.31485586767793,14.06394244743856,9.81,0.6596475504425091,0.5335841598493892,8.519839465989868,13.31485586767793
39.054452266013136,21.430449941732,9.81,2.9091509735543006,10.377949198225288,105.76013723667513,39.054452266013136
8.554831150834284,39.399636843439936,9.81,1.1070276180972642,1.5027818180409132,7.318160679836085,8.554831150834284
47.58869790084734,58.545628034920504,9.81,8.276416682881305,83.99698839951388,205.52581692309272,47.58869790084734
26.06996723981611,54.90506193398821,9.81,4.348717758931279,23.19003821256781,65.18068503229522,26.06996723981611
20.125538886446442,10.36441855518776,9.81,0.7381756323380695,0.6681876276979153,14.61377979922957,20.125538886446442
10.256315322318816,65.53034567598601,9.81,1.9031806442068602,4.441595912198062,8.085246335781502,10.256315322318816
24.46684893805391,33.498144492374585,9.81,2.753006749191693,9.293805355042762,56.16958502487234,24.46684893805391
34.691181322584725,57.580098366889885,9.81,5.9702904602346445,43.70890648019625,111.03926796876526,34.691181322584725
9.251927561407284,12.287122019485299,9.81,0.40140874485194794,0.1975844122689844,3.6287341083927798,9.251927561407284
18.78210928254869,37.565177036061755,9.81,2.334509032381184,6.68297963280777,34.75578039704369,18.78210928254869
42.620791224772,11.372735092337212,9.81,1.713441342644307,3.600124364029693,71.59432538865227,42.620791224772
34.07814615192473,67.14418746015807,9.81,6.402142377280654,50.260832382015394,84.741372709006,34.07814615192473
14.286785533593076,23.087702636131503,9.81,1.1421846287088069,1.5997482465794506,15.01115600913922,14.286785533593076
12.240940810689013,57.21835352633642,9.81,2.0981548671525077,5.398263779338997,13.90598680376549,12.240940810689013
45.701826179040495,29.394631390827804,9.81,4.573183926316476,25.645806263331153,182.09578831998044,45.701826179040495
17.915909960344298,19.474578003635337,9.81,1.2177287986617589,1.8183612774693712,20.568574246651046,17.915909960344298
13.077507600438363,75.12067373326036,9.81,2.5767590272997274,8.141916287699996,8.653003695145484,13.077507600438363
49.998380834417105,51.65172310506355,9.81,7.994174058986243,78.36573665818324,247.98725954597964,49.998380834417105
18.913632250005765,72.34417331092251,9.81,3.6743561509693055,16.55547019350852,21.077856770059366,18.913632250005765
10.613308451421366,31.46195811554474,9.81,1.129343292691397,1.5639792044560663,10.22395950492214,10.613308451421366
25.779093338882618,68.08847335748762,9.81,4.8760127473145065,29.15470725755759,46.9077233806615,25.779093338882618
24.545529958931695,75.91776333843977,9.81,4.853797212989538,28.88964973064167,28.988229863328467,24.545529958931695
46.7061114123649,37.66286787507518,9.81,5.8181639906617795,41.5098282625137,215.11775337880462,46.7061114123649
11.039222636433713,73.28917358389128,9.81,2.15555885074968,5.697689642279278,6.842249601623659,11.039222636433713
9.101138275818808,33.4560019875377,9.81,1.0229205777390873,1.2831069308789862,7.76720507990665,9.101138275818808
9.184040190800605,32.72199993891037,9.81,1.012141888051948,1.256208760899905,7.820378229625312,9.184040190800605
45.69293596200064,79.7012870536567,9.81,9.165500417174481,103.01284542147287,74.87286556644487,45.69293596200064
25.22161300824847,76.66873137241467,9.81,5.003459888386113,30.698691560562125,29.098220679950426,25.22161300824847
11.777293766985157,26.00328421800325,9.81,1.052687568514784,1.358870307105453,11.1427669338358,11.777293766985157
31.722354427068076,68.60414189260018,9.81,6.021634911279906,44.463931689568525,69.68606580526045,31.722354427068076
29.193051004287444,33.97205143486315,9.81,3.325736868926305,13.562969665787957,80.51640981302725,29.193051004287444
13.928303648700469,78.54703617846188,9.81,2.783071123727121,9.49790083376124,7.6970048040707,13.928303648700469
32.136716274186696,69.48723401320443,9.81,6.1364036776678255,46.17499567935576,69.10340320362677,32.136716274186696
20.31040554426255,73.34435109187767,9.81,3.96702860040329,19.297883642507188,23.093455293223606,20.31040554426255
15.726684547889148,50.15714580426909,9.81,2.4617777383267003,7.431503737369285,24.804472723114475,15.726684547889148
27.968027490456265,30.590594662482626,9.81,2.901719142454016,10.324993095040094,69.86061021182621,27.968027490456265
18.124216768237442,23.8267504463697,9.81,1.492698047379962,2.7322658236244557,24.748203381254413,18.124216768237442
14.996296479254594,46.951034438229314,9.81,2.2342206836097698,6.121123704839227,22.871312500380096,14.996296479254594
44.587508373485335,57.00610076630876,9.81,7.62422354580205,71.2804222093894,185.11702994065934,44.587508373485335
12.009315945803777,61.925204458659046,9.81,2.1602910347458755,5.722733831327677,12.209683558985295,12.009315945803777
17.626548977817464,21.9268248794074,9.81,1.341925302954136,2.2081862648163595,21.94245310577729,17.626548977817464
22.376227093242157,47.51215947997435,9.81,3.364055648534978,13.877312335897168,50.84318798468538,22.376227093242157
17.313723963501026,40.527687406665265,9.81,2.2937257805106777,6.45151946876489,30.1854857829401,17.313723963501026
14.481978915999633,24.575694768446837,9.81,1.2279272908338195,1.8489464104682107,16.171918254810514,14.481978915999633
39.70157436745646,48.707362215117676,9.81,6.0814955320880735,45.35235092072233,159.33075896153198,39.70157436745646
19.805727142561167,29.31396052645202,9.81,1.9769181361861332,4.792436770194005,34.140593117541634,19.805727142561167
10.06308309647023,47.45381899766851,9.81,1.511478290920155,2.801449822585472,10.284851324736252,10.06308309647023
29.34028231055131,24.00765414306141,9.81,2.433710200033376,7.26301172041164,65.22851290239214,29.34028231055131
10.646982375638464,72.99597758410636,9.81,2.075747465803014,5.283577148117087,6.463029009740035,10.646982375638464
21.088382334841757,33.667197744371336,9.81,2.3834301960888675,6.966006811419102,41.83220905705322,21.088382334841757
44.68220430225277,52.72342218604551,9.81,7.248639041547104,64.43056920437844,196.16531738730137,44.68220430225277
21.612253779779888,18.535309119392714,9.81,1.4006723684024251,2.4057591312719295,28.701431723656352,21.612253779779888
33.46290384297125,54.10120347699271,9.81,5.526352225114072,37.450372633273524,108.43339937081,33.46290384297125
28.158149120388405,29.042823750398586,9.81,2.7869000753571074,9.52405325181871,68.60640680274493,28.158149120388405
11.197618060008903,76.9572113259817,9.81,2.224004007666509,6.065270179275597,5.620199073268161,11.197618060008903
34.20813190058758,37.59079862289316,9.81,4.254347284088807,22.194476085218454,115.31876371188675,34.20813190058758
43.52157486202128,52.51845896983006,9.81,7.041084739791254,60.793642126219716,186.469968534479,43.52157486202128
9.194561332040482,25.106935596430745,9.81,0.7953793011326159,0.7757603703118432,6.6221973574710695,9.194561332040482
38.91560401084062,70.30333420134801,9.81,7.4696550940333495,68.41953503320727,97.9729934656033,38.91560401084062
36.059507668354016,66.30330426843264,9.81,6.731738660089543,55.56911948172128,97.55726363386779,36.059507668354016
43.999725874871565,27.194471859304006,9.81,4.099573409307662,20.608973247093378,160.44097439489968,43.999725874871565
9.684136946006015,73.7733955604274,9.81,1.8956901168294131,4.40670229960358,5.129938254824029,9.684136946006015
18.756292072850545,12.810851542388939,9.81,0.8478883440420644,0.8815690821588859,15.507368026468484,18.756292072850545
36.24311692518684,62.68011843617178,9.81,6.56482939942425,52.847677909647025,109.19979212442816,36.24311692518684
5.990809049899261,42.0508149739851,9.81,0.818059241084139,0.8206321555082718,3.639121632076379,5.990809049899261
38.03340549787199,68.48215761338749,9.81,7.2135792289137335,63.80880813908896,100.63165843296441,38.03340549787199
43.609036055050446,42.58401772052056,9.81,6.016096473025662,44.382177317586915,193.1691390308962,43.609036055050446
25.39868235695409,14.590746696928207,9.81,1.3044362955606583,2.086530652802086,32.06248516574452,25.39868235695409
24.544845654199346,25.858187260709286,9.81,2.1824906549395173,5.8409542689740706,48.20538039402392,24.544845654199346
17.53110329312147,79.60623843018568,9.81,3.515481656458447,15.154747078293509,11.11884383197237,17.53110329312147
5.22733415022893,33.39243219385581,9.81,0.586538293984763,0.4218633175933196,2.5598928819566518,5.22733415022893
13.383658249986022,21.2213651917803,9.81,0.9876681439730831,1.1961926046618367,12.322244078454963,13.383658249986022
49.0938853290067,66.40815780638422,9.81,9.172396484200977,103.16791621922269,180.22185022598308,49.0938853290067
44.027873470461046,13.154887917335056,9.81,2.0428237443524337,5.11729925291348,87.5809842023193,44.027873470461046
16.992708743701463,14.64861260281338,9.81,0.8761042927496855,0.9412188948383909,14.403469938427977,16.992708743701463
48.36869857044709,30.826314561805628,9.81,5.053195881370302,31.312034539754162,209.88647757257095,48.36869857044709
21.547067717897864,13.31806822447777,9.81,1.0119285710574182,1.2556793046209804,21.217700223067038,21.547067717897864
18.391341863803103,79.69988787246139,9.81,3.6890845365699776,16.688458960398115,12.131362946326412,18.391341863803103
11.876343595244833,58.37902202574928,9.81,2.0617986893901805,5.21280571586902,12.838284043259026,11.876343595244833
45.57249812798033,46.371050860015,9.81,6.725063711403617,55.45897345738935,211.46529769247772,45.57249812798033
49.41466209800867,66.36164729693846,9.81,9.229052407436058,104.44634447594557,182.85907747084542,49.41466209800867
19.733513182370707,56.374076042835355,9.81,3.3499530260414447,13.76120469553404,36.6076003620443,19.733513182370707
36.65436905112921,22.12854675731262,9.81,2.8149198758452942,9.716527753984677,95.57904876691128,36.65436905112921
20.08865344142996,25.37436597542225,9.81,1.7550682042683452,3.7771742225033424,31.855616296952096,20.08865344142996
9.724583268745484,70.73860000049041,9.81,1.8716073801402073,4.295448519840975,6.0039868943010015,9.724583268745484
22.671153809704577,33.5872928741675,9.81,2.556949370833256,8.017210341736872,48.29071858384287,22.671153809704577
29.82064823425292,41.33482398374149,9.81,4.015349732949562,19.77086980227257,89.90856691886962,29.82064823425292
10.53575416294224,37.379499848634254,9.81,1.3040096766320366,2.0851660665646734,10.91722925653244,10.53575416294224
41.82227486553925,13.64208684035297,9.81,2.011016262854289,4.959183584605761,81.7324980499888,41.82227486553925
27.381340260198026,59.32016020985336,9.81,4.8009836833693145,28.264381107183503,67.07485164859916,27.381340260198026
15.547232862705783,47.805185655035096,9.81,2.3482990244591884,6.762165813023416,24.521769640910232,15.547232862705783
31.67418103443245,57.32980572697512,9.81,5.435894571159593,36.234399678469806,92.94184736633562,31.67418103443245
40.69666877244809,29.476197276700034,9.81,4.082626261603784,20.438935356612607,144.6429565380442,40.69666877244809
19.74309570733891,38.48397358288838,9.81,2.5047999352476342,7.6935203550247975,38.71054311969992,19.74309570733891
36.566434598026746,23.485483359015358,9.81,2.9709143930738846,10.823290020856339,99.63647817839765,36.566434598026746
